reading_id,tube_id,lactate_concentration,acetate_concentration
R586,T102,0.5988623222027675,0.3689831227004092
R587,T066,0.9017692834959231,0.03214286973002167
R588,T056,0.15499921944890815,0.8995420932554974
R589,T077,0.6661153681941219,0.13818738037953326
R590,T110,0.9409139222732902,0.6064157491009668
R591,T000,0.8008074097573753,0.4011800299605722
R592,T004,0.8487721277968445,0.611349086657505
R593,T095,0.08780626278227344,0.7413373260767427
R594,T118,0.22494943039327653,0.608491150107379
R595,T041,0.1642598828358377,0.820820827011459
R596,T033,0.5889655444704841,0.415632508008668
R597,T048,0.41126121771892277,0.11883698154476474
R598,T077,0.9586593367435527,0.46425420017746644
R599,T068,0.06080974822510299,0.025730714095027807
R600,T056,0.3119746335949042,0.5141755387699831
R601,T034,0.6837263808219319,0.807351134179292
R602,T120,0.362222187568385,0.9946617593314652
R603,T087,0.617359368256165,0.362497850544341
R604,T122,0.35516129295334964,0.7155938302322886
R605,T054,0.7564060620123625,0.6753494807340978
R606,T094,0.02164822523103027,0.8804425595466734
R607,T035,0.04189594571440336,0.20908610102737402
R608,T006,0.8417686841021405,0.7435119951579626
R609,T042,0.8313330743840864,0.44523121683786115
R610,T113,0.9626382999327756,0.907165379997527
R611,T123,0.8198395299656775,0.5435379282423534
R612,T040,0.6130832260732176,0.1619927417524777
R613,T098,0.13158934085953344,0.2288143152986325
R614,T115,0.016245714916481968,0.6774867058548557
R615,T084,0.3058370944336565,0.5451675173049914
R616,T0690,0.9149762224347747,0.6067956321606138
R617,T060,0.18527095320869924,0.7093699808391226
R618,T082,0.22943905660602348,0.29853156154034
R619,T034,0.0043216298924357854,0.361812961246448
R620,T019,0.23813722314608754,0.2928593899443982
R621,T118,0.3784824725280489,0.4883492915822296
R622,T019,0.8299051330473427,0.6432118922682459
R623,T110,0.11761723090232501,0.7294962029330501
R624,T094,0.9365293683828599,0.047036764561079414
R625,T096,0.7994887793619194,0.28238002121193573
R626,T111,0.9811821567435216,0.8304527840916718
R627,T085,0.25899105626204255,0.7369938978804033
R628,T004,0.7054079479621924,0.919298906333592
R629,T055,0.5361325131257126,0.9219817149482619
R630,T036,0.03314608251044504,0.9358239842064088
R631,T024,0.7817046961168744,0.5206920705984249
R632,T078,0.7120200870679777,0.7559166342654273
R633,T107,0.5086994514307679,0.7725658745918472
R634,T089,0.9613199344790687,0.38231980867805404
R635,T037,0.9783849359139656,0.01793189539469875
R636,T085,0.11277110291880577,0.7919938345143552
R637,T042,0.015206076697661941,0.9953041066631927
R638,T021,0.747274939607227,0.9780317293166523
R639,T052,0.4149069503659557,0.599886346205439
R640,T018,0.9067156537394293,0.2904211843455081
R641,T066,0.5572751702879308,0.6970708376636945
R642,T076,0.9275654961192278,0.31526547692020335
R643,T007,0.18944629844789362,0.6852222758250994
R644,T115,0.5953919763108703,0.9372883642783338
R645,T069,0.6803434690075328,0.2594614790270787
R646,T021,0.9222401193701557,0.5970299183688986
R647,T103,0.7811414264673802,0.44875139057225666
R648,T073,0.3926839413721236,0.34194279909321135
R649,T070,0.6205920603775541,0.6049799308380063
R650,T021,0.6140368428876174,0.49065588985778086
R651,T093,0.43152121381205544,0.476776532177121
R652,T114,0.7587035352913865,0.2523147255462771
R653,T034,0.0434654281717749,0.6033998266029198
R654,T081,0.43748349573152867,0.4900466449943982
R655,T098,0.07774822670306847,0.3218118333461789
R656,T021,0.8206861764601274,0.7104373285552744
R657,T010,0.6264709899562211,0.5931546920142547
R658,T098,0.9357185304254636,0.45075487302202155
R659,T095,0.6323253312874719,0.055803288565467346
R660,T035,0.2696667275458976,0.16848127705102967
R661,T042,0.26160897010828144,0.7628741215229616
R662,T105,0.027610488648859177,0.9140908755843593
R663,T011,0.39962182926923684,0.08602968004660916
R664,T123,0.14651849190852584,0.032295719398220735
R665,T068,0.8582070277765604,0.6102516218028594
R666,T072,0.627843551040241,0.9763864385072768
R667,T002,0.42906245788112674,0.1026548659724642
R668,T079,0.7886409775132585,0.5306278528454033
R669,T014,0.21882961643486842,0.3148288030696085
R670,T088,0.07532569448873905,0.9184252113385429
R671,T094,0.855480345202476,0.5986426275084633
R672,T018,0.1877394373240392,0.13342488398852992
R673,T003,0.8625722631637286,0.4897247788909116
R674,T081,0.6604216308563765,0.0735789603050474
R675,T027,0.5704775097991996,0.7440395881017389
R676,T069,0.538065723505701,0.9157001783040442
R677,T111,0.030555321403215596,0.809413488076986
R678,T043,0.25164203832659915,0.9517774465225638
R679,T043,0.22954238225384294,0.590577317574614
R680,T063,0.40752666001843973,0.5838692509757626
R681,T097,0.6678716076594994,0.4411297892667393
R682,T018,0.5249000795370075,0.41362463507388714
R683,T025,0.9959362645946408,0.7766294974066813
R684,T002,0.027046157769809454,0.9270657423256159
R685,T028,0.5460973007327967,0.5092490587451678
R686,T098,0.7460723635810483,0.6862000521092438
R687,T058,0.6492426060807643,0.3410880849937794
R688,T081,0.031119778941847254,0.1432562704028123
R689,T009,0.8890557357003985,0.09936863984017485
R690,T051,0.5338950752031618,0.2464519609862431
R691,T071,0.9470942605391917,0.6634289512533188
R692,T002,0.8374237935947421,0.5231951502609146
R693,T033,0.5160579354615488,0.04478640193582972
R694,T106,0.698285004636769,0.32866161230826085
R695,T113,0.9408612531162613,0.30865775345750046
R696,T109,0.7972015467643083,0.6273917990402871
R697,T095,0.5915111188723647,0.0595672591328984
R698,T022,0.9083694686357943,0.03751089397284846
R699,T005,0.5884668224388588,0.22032443883383857
R700,T050,0.018870435431667,0.37112445802013105
R701,T105,0.12737596613475866,0.883407325102513
R702,T063,0.8010643510658298,0.5386028198034837
R703,T034,0.23764824030943688,0.2994908139587579
R704,T020,0.7709144734856956,0.5719783882504857
R705,T014,0.8209219679072719,0.514832568900543
R706,T078,0.04186465422080865,0.8406111778177658
R707,T020,0.24411651183781014,0.08319770459435938
R708,T048,0.6334310159868589,0.6615963793002959
R709,T084,0.6981112738149322,0.8712828549091753
R710,T044,0.35445291417191205,0.8532883067743613
R711,T024,0.9859380192088146,0.7647857493975424
R712,T112,0.9353884175194757,0.24117087727055675
R713,T048,0.07601538974019628,0.42837980223038385
R714,T098,0.037632991468782295,0.415485286828961
R715,T098,0.6759350298130244,0.7753937259153126
R716,T048,0.5713911722025303,0.2616586533946199
R717,T095,0.8998784181832611,0.4272938565023765
R718,T057,0.34670570456486016,0.5167253146965102
R719,T029,0.6260722451652259,0.5211692601700385
R720,T051,0.4155699834000224,0.9326251467596064
R721,T021,0.5654534433424014,0.7913255851268732
R722,T041,0.5330231962914811,0.6412756294757722
R723,T017,0.2716116199182813,0.48377081191761184
R724,T094,0.3685368324541263,0.952444418376993
R725,T090,0.774446425287934,0.36435150695059626
R726,T075,0.24030628393358222,0.3716554328160808
R727,T118,0.480189651484787,0.7086418807683961
R728,T019,0.6156595629561104,0.5623457180304638
R729,T102,0.175695343052508,0.5572193094216902
R730,T032,0.7286352092370452,0.9554773142644281
R731,T113,0.8927955162016031,0.20460192680029665
R732,T002,0.7809169612377349,0.5292963260376229
R733,T111,0.4145233901485287,0.7869881342327485
R734,T014,0.05141952379611692,0.7732885203593869
R735,T123,0.9556704369092378,0.0923951807592418
R736,T048,0.48904837185115513,0.30950444584973213
R737,T115,0.9860722256375307,0.020470933538693226
R738,T102,0.6305882802863856,0.15943733939094162
R739,T094,0.4239320820689979,0.529799250298923
R740,T008,0.8298242657181991,0.45072819982298906
R741,T022,0.8807658702928715,0.2901174594904059
R742,T017,0.24156664513885062,0.03242563328922843
R743,T045,0.8157663687115289,0.8064982120422595
R744,T108,0.10968843445297705,0.9472855408452149
R745,T099,0.05155034030837624,0.5721635898252964
R746,T118,0.7773853961969577,0.18804939030012635
R747,T044,0.20518167719693292,0.2170027096277818
R748,T047,0.7983317434946001,0.27102161143868997
R749,T072,0.363235359208253,0.9049703766641473
R750,T069,0.05943118233834277,0.5501899895841709
R751,T000,0.6549510799233944,0.5169217740465892
R752,T042,0.055302742217957945,0.2801867165244263
R753,T008,0.6520022287402463,0.38845017218359645
R754,T119,0.05465579874597992,0.41760661176255576
R755,T032,0.026008484713198055,0.44416413044265446
R756,T082,0.916314305390836,0.05065038840386171
R757,T035,0.796625856338382,0.9323211593525501
R758,T020,0.2785323438904129,0.06364825991264833
R759,T091,0.9253257571266451,0.9559678126179694
R760,T068,0.1595230214040224,0.29813706679575225
R761,T038,0.7711386086217702,0.6870066147020435
R762,T043,0.5095418773725804,0.3822913830234649
R763,T073,0.08391025202167313,0.7930097105462331
R764,T107,0.7113803359458101,0.9683447870486254
R765,T083,0.6902515210703236,0.9001488757291084
R766,T098,0.2634878020541318,0.7805791557712681
R767,T031,0.21316464313592498,0.5119144369311247
R768,T070,0.30677591760319256,0.7783415053274403
R769,T124,0.785960905387129,0.6555631348190869
R770,T048,0.48640039223017784,0.31982590698123414
R771,T006,0.6651909934005789,0.008303821712284165
R772,T037,0.08180769461898973,0.6060134183981342
R773,T096,0.7131790417361908,0.48520822867284374
R774,T066,0.5416799499034998,0.5333083374178945
R775,T028,0.45915008180296235,0.7267742381962031
R776,T070,0.11448282448335823,0.24725836289574166
R777,T103,0.26995592182397665,0.8744231091621143
R778,T121,0.34762422701563067,0.32675126526377174
R779,T099,0.7959018368865616,0.14761745683087268
R780,T051,0.49916925127166467,0.5623905740565291
R781,T068,0.3734472017848658,0.5698700097420508
R782,T033,0.07939704478227372,0.5905591081387279
R783,T053,0.8185348953684467,0.10063743260953295
R784,T044,0.8215490009697662,0.3956212704732861
R785,T094,0.25544943570380885,0.7847692417635074
R786,T058,0.15534183474137353,0.3399014674679295
R787,T060,0.6740830941506915,0.9971167343860857
R788,T111,0.45652474782655117,0.10682454587356183
R789,T043,0.5988479884205338,0.44339274157412434
R790,T011,0.6952851963244872,0.01615434054400211
R791,T025,0.8312609737867971,0.9818936428340276
R792,T116,0.24464665807931296,0.8715390069347352
R793,T011,0.00456642146388242,0.330640602722752
R794,T089,0.5020047656114469,0.9465027118543803
R795,T036,0.4146032624237279,0.9950349296917478
R796,T036,0.41707933027266086,0.3319294716756441
R797,T111,0.3604547715656762,0.12557065023664882
R798,T086,0.617392524131828,0.9407249660809928
R799,T006,0.7378965604740975,0.42548828050719245
R800,T068,0.48675206560343465,0.6644685747535874
R801,T084,0.9816804824118349,0.6262166624375093
R802,T018,0.19482276567744394,0.16031612043471455
R803,T021,0.6334692022703293,0.9075761311693584
R804,T055,0.6733204668104484,0.2664220232576685
R805,T011,0.512112100071326,0.17350222659728343
R806,T060,0.7449362583914756,0.9815921856958185
R807,T096,0.868755468062771,0.7314666043536946
R808,T074,0.12891516801847946,0.9687014970404382
R809,T070,0.7369299272867048,0.972115407931491
R810,T036,0.6193333404214433,0.11276189152761651
R811,T073,0.06689860035709061,0.5632259203814514
R812,T052,0.3281290788334935,0.17003469463452814
R813,T002,0.6183519666959723,0.8872128735024748
R814,T056,0.6723581848498027,0.28224324166495207
R815,T027,0.6140050696143294,0.7344680130140209
R816,T034,0.34804287525948174,0.7019440212627734
R817,T052,0.7523953543671403,0.7391284013598595
R818,T015,0.40421023206220985,0.5075885351800568
R819,T035,0.5678005542582574,0.7013633349934901
R820,T111,0.8772982410560434,0.2976652354327499
R821,T008,0.4329426322473442,0.904280055831773
R822,T122,0.5333930242926844,0.7367206382858457
R823,T049,0.06531118008412973,0.8480310673588538
R824,T065,0.6585002251874273,0.8791601548598869
R825,T102,0.6327182707044423,0.38858763203168745
R826,T005,0.09518052117398601,0.9082102766766651
R827,T099,0.6479352208854453,0.7606079446721653
R828,T055,0.4258168053241438,0.649297400884391
R829,T086,0.22261400341306892,0.6262406144069991
R830,T081,0.7613782468165972,0.1853792319106844
R831,T084,0.6777311837928515,0.3422332048145752
R832,T062,0.5410762024358143,0.47913813700190866
R833,T077,0.5073612937630706,0.6145796274908035
R834,T025,0.17610226515660343,0.11509575555490759
R835,T100,0.9173865748966813,0.4678340077862442
R836,T031,0.8317173494262274,0.6876751325930491
R837,T125,0.4237404679973562,0.35037304042247797
R838,T064,0.9124064451038166,0.2774576415353225
R839,T053,0.758291192516795,0.29187587837184514
R840,T047,0.35034368638327384,0.7319122803873866
R841,T109,0.030828601807395994,0.7272766488835632
R842,T074,0.619265442171091,0.35767883077951734
R843,T047,0.6938641852906492,0.8329305527301986
R844,T076,0.22276166856893165,0.45841827382434686
R845,T028,0.8598037170744552,0.7331565490864781
R846,T061,0.1089163657508081,0.7545793996883897
R847,T087,0.11762718391071747,0.5338949140715419
R848,T087,0.7589045042530685,0.5574118516464526
R849,T009,0.2129449067012974,0.9989149680072035
R850,T020,0.0650389908716591,0.7828233993368114
R851,T016,0.23387376946973537,0.7370259816952354
R852,T026,0.1397471468161896,0.047014946398337365
R853,T098,0.28868672124121875,0.7240302767643199
R854,T007,0.2542516740267249,0.3473737777873446
R855,T110,0.09048590234694365,0.3378964473524865
R856,T001,0.4441950392044609,0.20143030793000105
R857,T098,0.21520033029910401,0.20587838762256527
R858,T053,0.10924128673650624,0.8209696760612752
R859,T072,0.9080286311098958,0.23207406904290706
R860,T001,0.9520484002036487,0.8826266491006882
R861,T031,0.14298596498041138,0.9778655711642751
R862,T040,0.18168424964784557,0.21715804495126645
R863,T122,0.3795899576693964,0.6282870127506809
R864,T106,0.3632626639260218,0.541496954674682
R865,T108,0.05741958385186574,0.9775854922225794
R866,T031,0.5157202080138451,0.6390218165519765
R867,T123,0.9420963180654374,0.09211146181049723
R868,T114,0.8923708144942193,0.4370271755079591
R869,T107,0.3441022963256778,0.7503772148288259
R870,T098,0.6127168058662193,0.8399052477883237
R871,T043,0.8660691939691569,0.14117843146911713
R872,T028,0.7772285051876489,0.10022253575842133
R873,T084,0.31145401709723075,0.9182019281713938
R874,T116,0.9402928757981851,0.6439728877001144
R875,T056,0.06654613000876541,0.9806403590292101
R876,T033,0.471282636290006,0.9564858387014177
R877,T120,0.41484967027245756,0.789576008357129
R878,T107,0.6834984830116241,0.10400554123946282
R879,T052,0.6574196720767628,0.5215583139948297
R880,T072,0.9138966576397182,0.12423209816816905
R881,T067,0.885060201212014,0.4916165144897363
R882,T034,0.6448548586788534,0.6722926204924247
R883,T007,0.20650836708160147,0.9116856302111814
R884,T061,0.11238583743453434,0.5188454712594691
R885,T115,0.4796355550468715,0.28044789069724174
R886,T122,0.03701341081961507,0.6200841978661328
R887,T038,0.849600465403911,0.8969395991212544
R888,T113,0.11341928061786644,0.7219832944054685
R889,T005,0.3267165484137139,0.9026229946547005
R890,T082,0.24511080680882624,0.7353855178086691
R891,T118,0.6627437455790763,0.7547238021868482
R892,T033,0.2517714916268238,0.22513393950117422
R893,T005,0.5543117412757743,0.7724138403542917
R894,T068,0.09145378571822049,0.23637693228011902
R895,T097,0.4946856149493978,0.6014036261261008
R896,T006,0.06420910121488543,0.0018143319743326725
R897,T029,0.5844928927099572,0.6615474378758778
R898,T110,0.003361874021774902,0.5165390708207988
R899,T025,0.9516428561121677,0.8739762844581855
R900,T070,0.4361194361926072,0.7824746230879135
R901,T079,0.8065088548821467,0.49613261930612684
R902,T093,0.43567483131226914,0.4106207905273528
R903,T115,0.5933181262930635,0.9567070305578574
R904,T010,0.92408417986636,0.23519017219716454
R905,T065,0.7176290285511494,0.2957512965465543
R906,T011,0.38420198806218475,0.8331283116116842
R907,T001,0.17942912617961826,0.9522565190481688
R908,T029,0.5715938178595156,0.02495923676554257
R909,T120,0.23701886817729112,0.37638005497090044
R910,T043,0.07417607370141654,0.6485502438804949
R911,T102,0.48860836649905137,0.6501400033283213
R912,T022,0.6028791901191826,0.42578822709536235
R913,T021,0.7615527326139305,0.04986456883231172
R914,T072,0.8214199644629502,0.48936958541203124
R915,T021,0.6104682460417492,0.06839645003493611
R916,T001,0.7336717189981857,0.45512122199740657
R917,T012,0.5187838238971108,0.4889287613058032
R918,T084,0.1949807457036995,0.3984294192424501
R919,T090,0.09569508201539467,0.5459826831360951
R920,T106,0.37023100674576337,0.022724170992308945
R921,T067,0.21932241806467256,0.16124491791982554
R922,T108,0.33995965306356846,0.3644167675832426
R923,T034,0.38769683402481603,0.17947627015554524
R924,T008,0.47156472727179743,0.3241744794248499
R925,T124,0.9780916343421656,0.5498203713701961
R926,T094,0.9380596374775206,0.8169408220980227
R927,T004,0.6478231436501198,0.31943373762941796
